Easting,Northing,Site_ID,Site_Name,County_Dis,Soil_Assoc,Soil_series,S_Subgrp1,S_Subgrp2,Soil_Text,Ersn_Risk,Terrain,Mean_grad_.,Min_grad_.,Max_grad_.,Slope_leng,Precip_mm,Precip_oth,Land_cover,Land_use,Crop_rotat,Land_Other,Stdy_Start,Stdy_Fin,Site_selection,Stdy_Scale,Stdy_Meth1,Stdy_Meth2,Stdy_Area,Stdy_num.field,Stdy_Othr,Rslt_Mean,Rslt_Med,Rslt_Min,Rslt_Max,Rslt_Vol,Rslt_Net,Rslt_Gross,Rslt_num.flds,Rslt_Analysis,Pathway_1,Pathway_2,Observ_1,Observ_2,Observ_3,Observ_4,Observ_5,Reference,Link,Note_a,Note_b,Note_b_1,Long,Lat
379500,776500,40,NA,ABERDEENSHIRE,NA,STONEHAVEN,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1984,1985,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,22.8,NA,NA,NA,28.044,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.33798602,56.87942915
375500,773500,41,NA,ABERDEENSHIRE,NA,LAURENCEKIRK,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,0.2,NA,NA,NA,0.246,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.403325991,56.85228467
378500,776500,42,NA,ABERDEENSHIRE,NA,STONEHAVEN,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,1.1,NA,NA,NA,1.353,Water,Rills and gullies,Run-on at top of field,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.354393675,56.87938366
374500,772500,43,NA,ABERDEENSHIRE,NA,LAURENCEKIRK,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,0.9,NA,NA,NA,1.107,Water,Rills and gullies,Run-on at top of field,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.419621045,56.84324741
369500,773500,44,NA,ABERDEENSHIRE,NA,BALROWNIE,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.615,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.501698963,56.85192805
364500,773500,45,NA,ABERDEENSHIRE,NA,FORFAR,NA,Humus-iron podzols,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Potatoes,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,0.4,NA,NA,NA,0.492,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.583674537,56.85157168
385500,787500,46,NA,ABERDEENSHIRE,NA,STRICHEN,NA,Humus-iron podzols,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,3.1,NA,NA,NA,3.813,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.240173869,56.97847256
384500,775500,47,NA,ABERDEENSHIRE,NA,STONEHAVEN,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,1.5,NA,NA,NA,1.845,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.255885649,56.87064099
362500,774500,48,NA,ABERDEENSHIRE,NA,STRICHEN,NA,Humus-iron podzols,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,2.4,NA,NA,NA,2.952,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.616612013,56.86039698
369500,760500,49,NA,ANGUS,NA,CORBY,NA,Humus-iron podzols,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,10.5,NA,NA,NA,12.915,Water,Rills and gullies,Run-on at top of field,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.500141417,56.73514676
379500,776500,50,NA,ABERDEENSHIRE,NA,STONEHAVEN,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,2.5,NA,NA,NA,3.075,Water,Rills and gullies,Run-on at top of field,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.33798602,56.87942915
379500,776500,51,NA,ABERDEENSHIRE,NA,STONEHAVEN,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Potatoes,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,1.8,NA,NA,NA,2.214,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.33798602,56.87942915
379500,776500,52,NA,ABERDEENSHIRE,NA,STONEHAVEN,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,1.7,NA,NA,NA,2.091,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.33798602,56.87942915
368500,756500,53,NA,NA,NA,FORFAR,NA,Humus-iron podzols,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Oilseed rape,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,1.3,NA,NA,NA,1.599,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.515993353,56.69914702
365500,749500,54,NA,ANGUS,NA,MOUNTBOY,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,8.2,NA,NA,NA,10.086,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.56403881,56.63605157
378500,782500,55,NA,ABERDEENSHIRE,NA,STONEHAVEN,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,39.3,NA,NA,NA,48.339,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.354904932,56.93328276
385500,788500,56,NA,ABERDEENSHIRE,NA,FORFAR,NA,Humus-iron podzols,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,36,NA,NA,NA,44.28,Water,Rills and gullies,NA,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.24023177,56.98745573
365500,768500,57,NA,ABERDEENSHIRE,NA,LAURENCEKIRK,NA,Brown earths,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arable,Cereal,NA,NA,1985,1986,1,Field,Volumetric survey,Photo-based volumetric surveys,NA,1,NA,NA,NA,NA,NA,19.3,NA,NA,NA,23.739,Water,Rills and gullies,Run-on at top of field,NA,NA,NA,NA,"Watson, A. and R. Evans (1991). ""A comparison of estimates of soil erosion made in the field and from photographs."" Soil and Tillage Research 19(1): 17-27.",http://www.sciencedirect.com/science/article/pii/0167198791901068,"Soil Survey of Scotland Staff. (1981). Soil maps of Scotland at a scale of 1:250 000. Macaulay Institute for Soil Research, Aberdeen.",NA,NA,-2.566600689,56.80673212
499500,235500,58,Woburn Experimental Farm,Bedfordshire,NA,Cottenham / Lowlands,5.51 / 5.47,Typical brown sands / Colluvial brown earth,Loamy sand / Sandy loam,NA,NA,NA,15,24,36,620.4,NA,Arable,NA,"Fallow, Potatoes, Fallow, Winter wheat","T1, T2, T3 and T4 (a)",1989,1989,2,Plot,Runoff and sediment collection,NA,0.6712 (b),NA,NA,2.138,NA,0.1131,4.5484,NA,NA,NA,NA,2.138,Water,NA,Late planting of winter wheat,Sparse vegetation cover,High rainfall,NA,NA,"Quinton (2014) pers. comm. and Quinton and Catt (2004). The effects of minimal tillage and contour cultivation on surface runoff, soil loss and crop yield in the long-term Woburn Erosion Reference Experiment on sandy soil at Woburn, England. Soil Use and Mgmt 20(3): 343-349.",http://dx.doi.org/10.1111/j.1475-2743.2004.tb00379.x,Two plots under each treatment. T1 - up/down-slope cultivation with crop residue retained. T2 - up/down-slope cultivation with crop residue removed. T3 - across-slope cultivation with crop residue retained. T4 - across-slope cultivation with crop residue removed.,Consisting of 8 bounded plots of approximately 25m x 35m,NA,-0.551755349,52.00902405
499500,235500,59,Woburn Experimental Farm,Bedfordshire,NA,Cottenham / Lowlands,5.51 / 5.48,Typical brown sands / Colluvial brown earth,Loamy sand / Sandy loam,NA,NA,NA,15,24,36,460.5,NA,Arable,NA,"Winter wheat, Fallow, Winter barley","T1, T2, T3 and T4 (a)",1990,1990,2,Plot,Runoff and sediment collection,NA,0.6712 (b),NA,NA,5.6753,NA,0.2573,11.058,NA,NA,NA,NA,5.6753,Water,NA,Late planting of winter wheat,Sparse vegetation cover,High rainfall,NA,NA,"Quinton (2014) pers. comm. and Quinton and Catt (2004). The effects of minimal tillage and contour cultivation on surface runoff, soil loss and crop yield in the long-term Woburn Erosion Reference Experiment on sandy soil at Woburn, England. Soil Use and Mgmt 20(3): 343-349.",http://dx.doi.org/10.1111/j.1475-2743.2004.tb00379.x,Two plots under each treatment. T1 - up/down-slope cultivation with crop residue retained. T2 - up/down-slope cultivation with crop residue removed. T3 - across-slope cultivation with crop residue retained. T4 - across-slope cultivation with crop residue removed.,Consisting of 8 bounded plots of approximately 25m x 35m,NA,-0.551755349,52.00902405
499500,235500,60,Woburn Experimental Farm,Bedfordshire,NA,Cottenham / Lowlands,5.51 / 5.49,Typical brown sands / Colluvial brown earth,Loamy sand / Sandy loam,NA,NA,NA,15,24,36,582.4,NA,Arable,NA,"Winter barley, Fallow","T1, T2, T3 and T4 (a)",1991,1991,2,Plot,Runoff and sediment collection,NA,0.6712 (b),NA,NA,0.0398,NA,0,0.1494,NA,NA,NA,NA,0.0398,Water,NA,NA,NA,NA,NA,NA,"Quinton (2014) pers. comm. and Quinton and Catt (2004). The effects of minimal tillage and contour cultivation on surface runoff, soil loss and crop yield in the long-term Woburn Erosion Reference Experiment on sandy soil at Woburn, England. Soil Use and Mgmt 20(3): 343-349.",http://dx.doi.org/10.1111/j.1475-2743.2004.tb00379.x,Two plots under each treatment. T1 - up/down-slope cultivation with crop residue retained. T2 - up/down-slope cultivation with crop residue removed. T3 - across-slope cultivation with crop residue retained. T4 - across-slope cultivation with crop residue removed.,Consisting of 8 bounded plots of approximately 25m x 35m,NA,-0.551755349,52.00902405
499500,235500,61,Woburn Experimental Farm,Bedfordshire,NA,Cottenham / Lowlands,5.51 / 5.50,Typical brown sands / Colluvial brown earth,Loamy sand / Sandy loam,NA,NA,NA,15,24,36,815.5,NA,Arable,NA,"Fallow, Sugar beet, Fallow","T1, T2, T3 and T4 (a)",1992,1992,2,Plot,Runoff and sediment collection,NA,0.6712 (b),NA,NA,0.7058,NA,0.2603,1.8846,NA,NA,NA,NA,0.7058,Water,NA,Soil preparation for sugar beet,NA,NA,NA,NA,"Quinton (2014) pers. comm. and Quinton and Catt (2004). The effects of minimal tillage and contour cultivation on surface runoff, soil loss and crop yield in the long-term Woburn Erosion Reference Experiment on sandy soil at Woburn, England. Soil Use and Mgmt 20(3): 343-349.",http://dx.doi.org/10.1111/j.1475-2743.2004.tb00379.x,Two plots under each treatment. T1 - up/down-slope cultivation with crop residue retained. T2 - up/down-slope cultivation with crop residue removed. T3 - across-slope cultivation with crop residue retained. T4 - across-slope cultivation with crop residue removed.,Consisting of 8 bounded plots of approximately 25m x 35m,NA,-0.551755349,52.00902405
499500,235500,62,Woburn Experimental Farm,Bedfordshire,NA,Cottenham / Lowlands,5.51 / 5.51,Typical brown sands / Colluvial brown earth,Loamy sand / Sandy loam,NA,NA,NA,15,24,36,792.4,NA,Arable,NA,"Fallow, Winter wheat, Fallow, Winter barley","T1, T2, T3 and T4 (a)",1993,1993,2,Plot,Runoff and sediment collection,NA,0.6712 (b),NA,NA,0.2464,NA,0.022,0.5412,NA,NA,NA,NA,0.2464,Water,NA,NA,NA,NA,NA,NA,"Quinton (2014) pers. comm. and Quinton and Catt (2004). The effects of minimal tillage and contour cultivation on surface runoff, soil loss and crop yield in the long-term Woburn Erosion Reference Experiment on sandy soil at Woburn, England. Soil Use and Mgmt 20(3): 343-349.",http://dx.doi.org/10.1111/j.1475-2743.2004.tb00379.x,Two plots under each treatment. T1 - up/down-slope cultivation with crop residue retained. T2 - up/down-slope cultivation with crop residue removed. T3 - across-slope cultivation with crop residue retained. T4 - across-slope cultivation with crop residue removed.,Consisting of 8 bounded plots of approximately 25m x 35m,NA,-0.551755349,52.00902405
499500,235500,63,Woburn Experimental Farm,Bedfordshire,NA,Cottenham / Lowlands,5.51 / 5.52,Typical brown sands / Colluvial brown earth,Loamy sand / Sandy loam,NA,NA,NA,15,24,36,605.1,NA,Arable,NA,"Winter barley, Fallow","T1, T2, T3 and T4 (a)",1994,1994,2,Plot,Runoff and sediment collection,NA,0.6712 (b),NA,NA,0.4406,NA,0,2.9688,NA,NA,NA,NA,0.4406,Water,NA,NA,NA,NA,NA,NA,"Quinton (2014) pers. comm. and Quinton and Catt (2004). The effects of minimal tillage and contour cultivation on surface runoff, soil loss and crop yield in the long-term Woburn Erosion Reference Experiment on sandy soil at Woburn, England. Soil Use and Mgmt 20(3): 343-349.",http://dx.doi.org/10.1111/j.1475-2743.2004.tb00379.x,Two plots under each treatment. T1 - up/down-slope cultivation with crop residue retained. T2 - up/down-slope cultivation with crop residue removed. T3 - across-slope cultivation with crop residue retained. T4 - across-slope cultivation with crop residue removed.,Consisting of 8 bounded plots of approximately 25m x 35m,NA,-0.551755349,52.00902405
499500,235500,64,Woburn Experimental Farm,Bedfordshire,NA,Cottenham / Lowlands,5.51 / 5.53,Typical brown sands / Colluvial brown earth,Loamy sand / Sandy loam,NA,NA,NA,15,24,36,645.1,NA,Arable,NA,"Fallow, Winter wheat","T1, T2, T3 and T4 (a)",1995,1995,2,Plot,Runoff and sediment collection,NA,0.6712 (b),NA,NA,0.5122,NA,0.0036,1.3313,NA,NA,NA,NA,0.5122,Water,NA,Late planting of winter wheat,Sparse vegetation cover,High rainfall,NA,NA,"Quinton (2014) pers. comm. and Quinton and Catt (2004). The effects of minimal tillage and contour cultivation on surface runoff, soil loss and crop yield in the long-term Woburn Erosion Reference Experiment on sandy soil at Woburn, England. Soil Use and Mgmt 20(3): 343-349.",http://dx.doi.org/10.1111/j.1475-2743.2004.tb00379.x,Two plots under each treatment. T1 - up/down-slope cultivation with crop residue retained. T2 - up/down-slope cultivation with crop residue removed. T3 - across-slope cultivation with crop residue retained. T4 - across-slope cultivation with crop residue removed.,Consisting of 8 bounded plots of approximately 25m x 35m,NA,-0.551755349,52.00902405
499500,235500,65,Woburn Experimental Farm,Bedfordshire,NA,Cottenham / Lowlands,5.51 / 5.54,Typical brown sands / Colluvial brown earth,Loamy sand / Sandy loam,NA,NA,NA,15,24,36,469.7,NA,Arable,NA,"Winter wheat, Fallow, Winter barley","T1, T2, T3 and T4 (a)",1996,1996,2,Plot,Runoff and sediment collection,NA,0.6712 (b),NA,NA,0.073,NA,0,0.1988,NA,NA,NA,NA,0.073,Water,NA,Late planting of winter wheat,Sparse vegetation cover,High rainfall,NA,NA,"Quinton (2014) pers. comm. and Quinton and Catt (2004). The effects of minimal tillage and contour cultivation on surface runoff, soil loss and crop yield in the long-term Woburn Erosion Reference Experiment on sandy soil at Woburn, England. Soil Use and Mgmt 20(3): 343-349.",http://dx.doi.org/10.1111/j.1475-2743.2004.tb00379.x,Two plots under each treatment. T1 - up/down-slope cultivation with crop residue retained. T2 - up/down-slope cultivation with crop residue removed. T3 - across-slope cultivation with crop residue retained. T4 - across-slope cultivation with crop residue removed.,Consisting of 8 bounded plots of approximately 25m x 35m,NA,-0.551755349,52.00902405
499500,235500,66,Woburn Experimental Farm,Bedfordshire,NA,Cottenham / Lowlands,5.51 / 5.55,Typical brown sands / Colluvial brown earth,Loamy sand / Sandy loam,NA,NA,NA,15,24,36,503.9,NA,Arable,NA,"Winter barley, Fallow","T1, T2, T3 and T4 (a)",1997,1997,2,Plot,Runoff and sediment collection,NA,0.6712 (b),NA,NA,0.4474,NA,0.0292,1.2508,NA,NA,NA,NA,0.4474,Water,NA,NA,NA,NA,NA,NA,"Quinton (2014) pers. comm. and Quinton and Catt (2004). The effects of minimal tillage and contour cultivation on surface runoff, soil loss and crop yield in the long-term Woburn Erosion Reference Experiment on sandy soil at Woburn, England. Soil Use and Mgmt 20(3): 343-349.",http://dx.doi.org/10.1111/j.1475-2743.2004.tb00379.x,Two plots under each treatment. T1 - up/down-slope cultivation with crop residue retained. T2 - up/down-slope cultivation with crop residue removed. T3 - across-slope cultivation with crop residue retained. T4 - across-slope cultivation with crop residue removed.,Consisting of 8 bounded plots of approximately 25m x 35m,NA,-0.551755349,52.00902405
